order_id,customer_id,order_date,channel,order_status,payment_method,shipping_cost,discount_pct,total_amount
ORD101241,CUST005351,2025-09-17,Mobile App,Completed,Paypal,0.0,5,6036.31
ORD110585,CUST002662,2023-02-24,In-Store,Completed,Paypal,0.0,0,2289.36
ORD107966,CUST005476,2025-08-08,Online,Completed,Credit Card,7.99,15,2879.71
ORD112009,CUST005519,2025-12-03,In-Store,Completed,Credit Card,4.99,0,841.3
ORD116283,CUST000495,2023-09-18,Mobile App,Completed,Store Credit,0.0,0,2263.92
ORD104694,CUST000838,2023-06-13,Online,Completed,Debit Card,0.0,0,1270.8
ORD117765,CUST001197,2023-01-02,Online,Completed,Debit Card,12.99,0,2723.29
ORD112912,CUST000630,2025-05-28,In-Store,Completed,Gift Card,0.0,15,977.76
ORD123020,CUST003347,2025-05-28,Online,Completed,Store Credit,5.99,0,3343.9
ORD119887,CUST004351,,In-Store,Completed,Debit Card,5.99,0,5465.33
ORD117595,CUST001291,2025-11-26,In-Store,Completed,Gift Card,7.99,0,705.19
ORD116701,CUST005491,2025-07-25,In-Store,Completed,Credit Card,4.99,0,1038.93
ORD127517,CUST003313,2024-05-02,Mobile App,Completed,Paypal,0.0,0,2182.56
ORD117691,CUST005346,2026-05-24,In-Store,Completed,Store Credit,0.0,0,2663.31
ORD110401,CUST004041,2025-08-25,In-Store,Completed,Credit Card,4.99,5,2270.83
ORD103431,CUST004383,2026-03-28,Online,Completed,Paypal,4.99,0,564.54
ORD117919,CUST003382,2025-09-23,Mobile App,Completed,Credit Card,4.99,15,1187.42
ORD122497,CUST001540,2024-04-28,Online,Completed,Credit Card,5.99,0,251.25
ORD124009,CUST001661,2022-12-13,Mobile App,Completed,Paypal,7.99,25,1443.47
ORD117586,CUST000100,2025-03-24,In-Store,Completed,Debit Card,4.99,25,2621.5
ORD115006,CUST002292,2024-07-07,Mobile App,Completed,Credit Card,4.99,0,5845.89
ORD105376,CUST000342,2024-09-18,Mobile App,Completed,Credit Card,5.99,0,979.63
ORD108870,CUST000572,2024-05-30,In-Store,Completed,Debit Card,4.99,0,1247.39
ORD122002,CUST004220,2025-01-14,Mobile App,Completed,Store Credit,4.99,0,3407.26
ORD126330,CUST004262,2023-06-11,Mobile App,Completed,Debit Card,4.99,0,1530.82
ORD125997,CUST000606,2024-08-16,Mobile App,Completed,Credit Card,12.99,0,3197.72
ORD123161,CUST004226,2026-03-03,Mobile App,Returned,Store Credit,0.0,0,924.37
ORD106033,CUST002367,2026-03-03,In-Store,Completed,Paypal,4.99,10,2109.53
ORD101288,CUST001833,2025-11-20,Online,Completed,Store Credit,7.99,0,500.27
ORD110956,CUST000972,2023-01-08,Mobile App,Completed,Paypal,7.99,0,2304.27
ORD115295,CUST001333,2024-11-11,Mobile App,Completed,Gift Card,4.99,5,3310.8
ORD111258,CUST005814,2024-07-03,Mobile App,Completed,Gift Card,12.99,0,1785.4
ORD101061,CUST005623,2021-12-07,In-Store,Completed,Gift Card,7.99,0,3987.6
ORD106334,CUST002137,2022-11-16,Online,Completed,Store Credit,12.99,0,2828.13
ORD122894,CUST005242,2025-06-04,Mobile App,Completed,Store Credit,0.0,15,1168.15
ORD120867,CUST003058,2023-01-02,In-Store,Completed,Debit Card,7.99,0,2478.19
ORD109514,CUST004575,2023-12-09,Mobile App,Completed,Credit Card,5.99,0,1780.12
ORD119684,CUST004374,2026-04-04,In-Store,Pending,Store Credit,12.99,0,2745.92
ORD122398,CUST006040,2025-05-30,Online,Completed,Gift Card,4.99,0,921.03
ORD108198,CUST003901,2025-07-07,Mobile App,Completed,Gift Card,4.99,5,671.04
ORD101921,CUST003882,2025-12-15,Mobile App,Completed,Gift Card,0.0,5,996.6
ORD125090,CUST000161,2023-04-17,Mobile App,Completed,Debit Card,0.0,25,705.75
ORD124733,CUST005714,2022-08-17,Online,Completed,Paypal,7.99,0,4408.93
ORD101439,CUST003301,2023-01-19,Online,Completed,Debit Card,7.99,0,233.66
ORD100042,CUST001909,2021-02-16,Online,Completed,Credit Card,5.99,0,954.69
ORD100239,CUST000971,2024-07-14,Mobile App,Completed,Debit Card,0.0,15,1475.41
ORD103999,CUST004614,2024-01-03,Mobile App,Completed,Debit Card,5.99,0,5153.37
ORD114364,CUST000238,2025-07-11,Mobile App,Completed,Debit Card,7.99,25,2200.86
ORD109319,CUST000099,2024-11-05,In-Store,Completed,Store Credit,12.99,15,470.85
ORD125830,CUST000118,2025-09-18,Online,Completed,Credit Card,0.0,5,3437.01
ORD102550,CUST002881,2021-09-29,Online,Completed,Gift Card,5.99,0,92.41
ORD118366,CUST000219,2026-01-06,Online,Completed,Paypal,5.99,25,250.45
ORD105276,CUST005984,2025-10-05,In-Store,Completed,Store Credit,4.99,10,2959.09
ORD123484,CUST004330,2026-03-18,Mobile App,Completed,Credit Card,12.99,0,2122.19
ORD127719,CUST005674,2025-07-22,Mobile App,Completed,Gift Card,0.0,0,896.79
ORD121050,CUST005023,2024-01-16,Online,Completed,Credit Card,4.99,10,3592.68
ORD100719,CUST001647,2023-01-10,In-Store,Returned,Paypal,4.99,0,1172.38
ORD119741,CUST001406,2023-09-21,In-Store,Pending,Paypal,0.0,5,1962.31
ORD113488,CUST005286,2025-11-11,In-Store,Completed,Gift Card,0.0,15,2322.07
ORD123294,CUST000691,2026-06-02,In-Store,Completed,Paypal,5.99,10,1558.98
ORD117542,CUST000180,2026-01-15,Online,Cancelled,Credit Card,7.99,0,2223.87
ORD112097,CUST001730,2021-05-10,In-Store,Completed,Gift Card,12.99,0,514.24
ORD102966,CUST004049,2026-03-14,Online,Completed,Paypal,7.99,0,1702.69
ORD123974,CUST004310,2024-11-12,Online,Completed,Gift Card,12.99,0,1462.89
ORD118290,CUST003470,2025-06-28,In-Store,Completed,Debit Card,0.0,0,1455.6
ORD108091,CUST001470,2022-01-06,Mobile App,Completed,Paypal,0.0,0,485.85
ORD105867,CUST002697,2024-10-27,Mobile App,Completed,Gift Card,4.99,25,1597.43
ORD107083,CUST002926,2026-02-08,Online,Completed,Gift Card,7.99,0,315.33
ORD108781,CUST001773,2025-12-05,In-Store,Completed,Credit Card,4.99,0,3039.65
ORD116278,CUST001539,2025-05-27,Online,Returned,Store Credit,5.99,0,6411.76
ORD114912,CUST002750,2025-12-07,Online,Completed,Credit Card,12.99,0,2369.16
ORD115645,CUST005597,2025-08-03,Online,Completed,Gift Card,5.99,0,340.31
ORD109607,CUST004726,2025-04-28,In-Store,Completed,Store Credit,5.99,15,1327.02
ORD120636,CUST004603,2025-06-09,In-Store,Completed,Credit Card,0.0,0,517.28
ORD110221,CUST000278,2025-08-30,Online,Completed,Debit Card,0.0,0,1037.22
ORD109935,CUST004107,2024-10-13,Online,Completed,Debit Card,12.99,10,2723.11
ORD118702,CUST001920,2025-07-07,Online,Completed,Gift Card,0.0,0,1282.99
ORD123941,CUST003955,2026-05-06,Mobile App,Completed,Gift Card,7.99,0,3282.87
ORD102429,CUST005627,2022-11-05,Online,Cancelled,Debit Card,0.0,0,3311.08
ORD127558,CUST001062,2025-05-27,Online,Completed,Store Credit,5.99,0,1242.91
ORD105676,CUST004415,2022-10-17,Online,Completed,Gift Card,5.99,10,2500.29
ORD102487,CUST002802,2025-06-04,Online,Completed,Gift Card,0.0,5,4792.42
ORD110670,CUST003029,2025-10-15,Online,Completed,Gift Card,4.99,0,769.78
ORD107445,CUST005129,2025-02-10,In-Store,Completed,Gift Card,5.99,0,2156.31
ORD122931,CUST005818,2024-08-15,Mobile App,Completed,Gift Card,0.0,0,252.01
ORD110553,CUST000391,2023-09-29,Online,Completed,Gift Card,7.99,0,732.28
ORD117878,CUST004991,2026-04-18,In-Store,Completed,Store Credit,5.99,0,7250.08
ORD114280,CUST001797,2025-09-01,Mobile App,Completed,Gift Card,12.99,0,1881.31
ORD106614,CUST000927,2024-08-11,Mobile App,Completed,Gift Card,0.0,0,1047.37
ORD110783,CUST004178,2026-02-14,Online,Returned,Paypal,4.99,0,1216.82
ORD106666,CUST002000,2024-03-17,Online,Pending,Credit Card,7.99,0,471.65
ORD111279,CUST003961,2022-02-16,Online,Completed,Debit Card,0.0,0,3071.14
ORD106437,CUST002521,2024-12-02,In-Store,Completed,Credit Card,0.0,0,1143.49
ORD101440,CUST004765,2025-11-30,Mobile App,Completed,Credit Card,5.99,0,484.13
ORD126978,CUST005828,2024-09-19,Online,Completed,Paypal,12.99,5,2779.1
ORD113596,CUST003166,2023-12-05,In-Store,Returned,Store Credit,5.99,0,4186.51
ORD109720,CUST003526,2025-04-13,Online,Completed,Gift Card,7.99,0,393.48
ORD121338,CUST002968,2025-07-13,In-Store,Completed,Store Credit,12.99,5,846.52
ORD120938,CUST005291,2024-11-12,Mobile App,Completed,Store Credit,12.99,5,839.12
ORD106941,CUST003589,2025-04-20,Online,Completed,Credit Card,7.99,0,2037.43
ORD123689,CUST003085,2022-08-10,In-Store,Completed,Gift Card,0.0,0,216.57
ORD126877,CUST005655,2025-05-21,Online,Completed,Debit Card,7.99,0,1316.45
ORD103164,CUST002139,2026-04-08,In-Store,Completed,Credit Card,5.99,0,1456.13
ORD109477,CUST000171,,Mobile App,Completed,Credit Card,5.99,0,707.96
ORD119323,CUST000210,2026-04-01,Mobile App,Completed,Paypal,12.99,0,4652.83
ORD125167,CUST001972,2025-07-22,In-Store,Completed,Paypal,0.0,10,864.3
ORD102297,CUST001115,2021-11-19,In-Store,Completed,Gift Card,5.99,0,1113.52
ORD113518,CUST002657,2023-11-06,Online,Completed,Paypal,0.0,0,1956.52
ORD119610,CUST001026,2025-08-19,Online,Completed,Credit Card,5.99,0,2411.38
ORD125889,CUST003597,2024-01-24,Online,Completed,Paypal,4.99,25,1685.54
ORD106102,CUST001159,2026-03-07,Mobile App,Completed,Paypal,4.99,15,4784.5
ORD117109,CUST005845,2025-07-26,Online,Completed,Store Credit,0.0,0,653.14
ORD119650,CUST006009,2023-09-04,Online,Completed,Paypal,7.99,25,779.5
ORD124544,CUST005125,2025-09-19,Online,Completed,Store Credit,7.99,0,1644.19
ORD120743,CUST001205,2025-03-08,Online,Pending,Gift Card,12.99,0,648.4
ORD103144,CUST005222,2025-10-10,Online,Completed,Debit Card,4.99,0,959.99
ORD107937,CUST002462,2026-05-04,Online,Returned,Gift Card,5.99,0,1171.91
ORD127276,CUST000884,2023-08-12,Online,Completed,Gift Card,5.99,5,702.25
ORD103239,CUST000779,2024-05-07,In-Store,Completed,Gift Card,5.99,5,1128.22
ORD118555,CUST005904,2024-03-11,Mobile App,Completed,Gift Card,7.99,0,3436.61
ORD124443,CUST001263,2024-07-30,Mobile App,Completed,Store Credit,4.99,0,1120.31
ORD102354,CUST000842,2025-09-30,Mobile App,Completed,Debit Card,0.0,15,127.57
ORD118205,CUST001845,2025-12-28,In-Store,Completed,Credit Card,7.99,10,656.93
ORD124652,CUST003825,2025-11-06,Mobile App,Completed,Credit Card,5.99,5,1325.41
ORD120952,CUST001669,2024-05-22,Online,Completed,Debit Card,4.99,5,303.58
ORD122689,CUST004134,2025-12-10,In-Store,Completed,Credit Card,4.99,5,222.39
ORD128200,CUST006083,2023-10-04,In-Store,Completed,Store Credit,0.0,5,513.11
ORD122704,CUST000984,2026-06-18,Online,Completed,Store Credit,12.99,25,1308.94
ORD124527,CUST004875,2024-03-16,Mobile App,Completed,Credit Card,0.0,0,117.67
ORD112775,CUST005185,2026-03-12,Mobile App,Completed,Debit Card,12.99,0,1551.85
ORD100764,CUST002911,2024-05-13,In-Store,Completed,Store Credit,0.0,10,1594.74
ORD128150,CUST004890,2023-11-23,Online,Completed,Store Credit,0.0,0,996.89
ORD116128,CUST000010,2025-12-12,Online,Returned,Credit Card,4.99,0,2645.48
ORD127830,CUST004453,2024-07-25,Online,Completed,Store Credit,12.99,15,1583.09
ORD126918,CUST001120,2022-09-15,Online,Completed,Gift Card,12.99,5,340.67
ORD118726,CUST003493,2025-12-07,Mobile App,Completed,Store Credit,0.0,5,3595.37
ORD117873,CUST003363,2025-01-20,Online,Completed,Credit Card,4.99,0,1020.44
ORD116749,CUST004820,2026-01-25,Online,Completed,Paypal,0.0,0,1321.85
ORD113247,CUST001023,2025-11-23,Mobile App,Completed,Gift Card,7.99,0,4431.53
ORD123673,CUST004235,2024-02-02,In-Store,Completed,Store Credit,5.99,0,5671.45
ORD117002,CUST000701,2024-04-03,Online,Completed,Gift Card,0.0,0,4609.8
ORD100679,CUST000715,2025-02-13,Mobile App,Completed,Store Credit,4.99,10,3308.21
ORD111739,CUST004062,2024-08-10,In-Store,Completed,Paypal,0.0,0,3364.7
ORD126136,CUST004108,2025-02-06,Mobile App,Completed,Store Credit,4.99,0,2910.25
ORD124132,CUST004705,2022-08-29,Online,Completed,Store Credit,4.99,0,153.05
ORD104580,CUST001508,2024-10-26,Mobile App,Completed,Credit Card,12.99,0,1067.69
ORD118191,CUST001570,2023-09-17,Online,Completed,Debit Card,4.99,5,1065.79
ORD116371,CUST001216,2024-07-31,Mobile App,Completed,Gift Card,0.0,0,760.8
ORD125582,CUST002638,2025-06-26,Mobile App,Completed,Paypal,0.0,0,111.39
ORD108219,CUST002071,2025-05-30,Online,Completed,Paypal,4.99,0,593.18
ORD110339,CUST001613,2026-06-10,Online,Completed,Gift Card,12.99,20,268.43
ORD110368,CUST003742,2026-03-12,Mobile App,Completed,Debit Card,7.99,0,677.05
ORD122492,CUST002082,2021-11-08,Online,Completed,Paypal,7.99,0,963.33
ORD119951,CUST003449,2022-08-16,Mobile App,Completed,Paypal,0.0,15,101.84
ORD126708,CUST003281,2023-12-07,Online,Completed,Credit Card,12.99,15,869.63
ORD104006,CUST002613,2024-12-15,Mobile App,Completed,Credit Card,5.99,0,886.08
ORD105793,CUST002650,2026-03-07,In-Store,Completed,Gift Card,0.0,5,2655.18
ORD105601,CUST000589,2022-09-19,Online,Returned,Paypal,12.99,0,1559.53
ORD110658,CUST005727,2024-10-29,Online,Completed,Debit Card,4.99,0,2199.12
ORD127998,CUST004106,2025-12-12,Mobile App,Completed,Paypal,0.0,5,2039.04
ORD111137,CUST001210,2024-04-08,In-Store,Completed,Paypal,0.0,0,922.14
ORD122224,CUST000135,2024-09-21,Online,Completed,Gift Card,0.0,20,501.41
ORD120941,CUST005291,2025-04-21,Mobile App,Completed,Credit Card,7.99,0,163.76
ORD107565,CUST004582,2025-11-03,In-Store,Completed,Paypal,7.99,0,338.63
ORD112114,CUST000249,2025-01-11,Mobile App,Returned,Credit Card,5.99,0,4487.19
ORD110394,CUST001297,2026-03-08,Mobile App,Completed,Debit Card,0.0,5,504.43
ORD125379,CUST002428,2026-03-26,Online,Completed,Paypal,5.99,0,153.61
ORD109866,CUST000661,2026-03-03,Online,Returned,Store Credit,5.99,5,1008.16
ORD103127,CUST001490,2024-10-18,In-Store,Completed,Gift Card,7.99,0,2710.1
ORD126070,CUST001157,2026-03-16,In-Store,Completed,Gift Card,0.0,0,1750.56
ORD100527,CUST000297,2025-04-01,Online,Completed,Credit Card,0.0,0,509.63
ORD104641,CUST002228,2025-02-22,In-Store,Returned,Credit Card,0.0,0,1101.0
ORD109917,CUST000479,2025-04-25,In-Store,Completed,Paypal,0.0,5,2055.83
ORD125646,CUST003172,2023-03-08,In-Store,Completed,Credit Card,0.0,0,237.19
ORD115784,CUST000678,2024-01-11,In-Store,Completed,Debit Card,12.99,0,2721.27
ORD108868,CUST000572,2026-01-03,Online,Completed,Paypal,7.99,0,2264.01
ORD117448,CUST003924,2026-01-24,In-Store,Completed,Paypal,4.99,0,2311.42
ORD114452,CUST003938,2023-10-02,Mobile App,Completed,Debit Card,4.99,0,561.38
ORD121281,CUST003426,2026-01-17,Mobile App,Completed,Debit Card,7.99,0,1959.44
ORD101088,CUST002297,2026-03-17,Online,Completed,Debit Card,0.0,0,4808.56
ORD114180,CUST002525,2026-02-27,In-Store,Completed,Store Credit,0.0,0,1455.77
ORD117197,CUST001961,2024-11-28,In-Store,Completed,Gift Card,0.0,10,1316.24
ORD111418,CUST000787,2026-03-21,In-Store,Completed,Paypal,0.0,0,631.56
ORD110002,CUST002447,2023-11-30,Mobile App,Completed,Debit Card,12.99,0,2161.77
ORD123391,CUST003968,2024-12-28,Online,Completed,Gift Card,7.99,0,1731.01
ORD128186,CUST002536,2026-06-06,Mobile App,Completed,Store Credit,12.99,0,2459.74
ORD120871,CUST005114,2022-11-01,Online,Completed,Paypal,0.0,0,17.72
ORD109251,CUST000872,2025-02-19,Online,Completed,Credit Card,7.99,0,1319.55
ORD113956,CUST001766,2025-09-03,Mobile App,Returned,Credit Card,0.0,5,866.49
ORD109213,CUST002496,2023-10-26,In-Store,Returned,Credit Card,12.99,20,2659.79
ORD100161,CUST001208,2024-04-08,Mobile App,Completed,Credit Card,0.0,0,1507.35
ORD118044,CUST002595,2023-09-28,Online,Completed,Store Credit,5.99,10,1934.89
ORD104705,CUST005719,2025-03-25,Mobile App,Completed,Gift Card,4.99,5,1613.82
ORD122365,CUST000744,2023-05-07,Mobile App,Completed,Credit Card,7.99,0,740.73
ORD119928,CUST004116,2025-11-16,Online,Completed,Gift Card,4.99,0,1206.36
ORD112236,CUST002079,,In-Store,Completed,Paypal,12.99,0,2121.97
ORD119791,CUST002932,2025-10-08,Online,Completed,Store Credit,7.99,0,726.6
ORD103490,CUST004815,2025-02-21,Mobile App,Completed,Credit Card,12.99,20,851.29
ORD125326,CUST006007,2026-04-06,Online,Completed,Debit Card,5.99,0,2012.81
ORD111399,CUST003016,2023-07-03,Online,Completed,Credit Card,12.99,15,2204.1
ORD110480,CUST002759,2021-04-14,In-Store,Completed,Debit Card,5.99,15,620.82
ORD115012,CUST003518,2024-11-22,Online,Completed,Gift Card,0.0,0,360.11
ORD126642,CUST002654,2025-03-22,In-Store,Completed,Credit Card,7.99,0,2558.69
ORD121977,CUST001888,2024-06-17,In-Store,Completed,Debit Card,5.99,0,2146.5
ORD114402,CUST002755,2025-12-29,In-Store,Returned,Paypal,7.99,25,332.33
ORD121242,CUST002834,2026-01-11,Online,Completed,Credit Card,7.99,0,1976.56
ORD123659,CUST001488,2025-10-12,In-Store,Completed,Paypal,4.99,10,2338.01
ORD109203,CUST002741,2025-05-29,In-Store,Returned,Gift Card,4.99,15,271.98
ORD121926,CUST002108,2025-11-14,In-Store,Cancelled,Store Credit,5.99,0,4048.4
ORD109160,CUST004736,2025-08-15,Online,Completed,Store Credit,0.0,0,479.06
ORD113982,CUST005122,2024-05-14,Mobile App,Completed,Gift Card,7.99,5,239.33
ORD123822,CUST000503,2026-05-19,Online,Completed,Paypal,5.99,10,114.43
ORD118189,CUST001570,2025-10-17,Mobile App,Completed,Gift Card,7.99,0,887.69
ORD116166,CUST003752,2023-04-07,In-Store,Completed,Credit Card,4.99,20,1441.69
ORD105051,CUST002933,2025-09-08,Online,Completed,Gift Card,4.99,0,2249.2
ORD101286,CUST004628,2026-04-14,Mobile App,Completed,Store Credit,0.0,15,4648.44
ORD120905,CUST004828,2026-01-25,Online,Cancelled,Debit Card,7.99,0,1741.95
ORD120333,CUST000068,2025-01-16,In-Store,Completed,Store Credit,4.99,0,393.53
ORD101247,CUST001306,2024-07-13,Online,Returned,Debit Card,0.0,0,167.16
ORD121506,CUST000418,2024-05-16,Online,Completed,Credit Card,12.99,0,2492.41
ORD101026,CUST002783,2023-09-22,Mobile App,Completed,Paypal,0.0,0,733.07
ORD125422,CUST001080,2025-05-27,Mobile App,Completed,Debit Card,4.99,0,2191.97
ORD114227,CUST004648,2024-05-31,Online,Completed,Debit Card,5.99,10,74.3
ORD125171,CUST001366,2024-06-14,Online,Completed,Credit Card,0.0,20,1859.4
ORD123085,CUST004344,2024-06-25,Online,Completed,Debit Card,0.0,5,471.23
ORD113689,CUST001014,2021-06-12,Mobile App,Completed,Credit Card,7.99,0,492.98
ORD112214,CUST000392,2025-06-13,Online,Completed,Gift Card,12.99,0,3649.57
ORD103393,CUST003652,2024-01-01,In-Store,Completed,Paypal,12.99,0,3431.65
ORD128216,CUST002299,2024-01-26,Online,Completed,Store Credit,7.99,0,1870.24
ORD104661,CUST002419,2025-11-14,In-Store,Completed,Gift Card,7.99,0,483.15
ORD100608,CUST004042,2025-03-06,In-Store,Completed,Paypal,5.99,0,427.47
ORD104850,CUST006023,2024-02-28,In-Store,Completed,Paypal,4.99,0,1330.36
ORD109555,CUST000166,2025-07-14,Online,Completed,Credit Card,0.0,0,6277.87
ORD126734,CUST002577,2025-10-14,Online,Completed,Gift Card,7.99,0,3257.49
ORD121642,CUST005085,2024-05-06,Mobile App,Returned,Paypal,12.99,5,540.44
ORD121612,CUST000098,2025-05-30,In-Store,Completed,Paypal,12.99,0,1079.38
ORD123611,CUST005496,2025-11-25,Mobile App,Completed,Debit Card,5.99,15,1639.13
ORD105863,CUST000137,2025-09-17,In-Store,Cancelled,Store Credit,12.99,0,1597.96
ORD116130,CUST000010,2025-12-10,In-Store,Completed,Debit Card,0.0,0,1048.23
ORD127995,CUST004106,2026-03-17,Mobile App,Completed,Debit Card,4.99,5,3658.12
ORD103129,CUST001490,2024-05-15,Online,Completed,Gift Card,0.0,0,1266.08
ORD121441,CUST005249,2026-04-11,In-Store,Completed,Store Credit,7.99,0,1208.9
ORD123533,CUST000931,2025-06-20,Mobile App,Completed,Store Credit,5.99,0,411.71
ORD105226,CUST005216,2025-04-25,Mobile App,Completed,Gift Card,4.99,5,362.2
ORD100941,CUST002733,2025-11-08,Mobile App,Completed,Gift Card,5.99,0,2896.97
ORD121956,CUST002902,2025-09-30,In-Store,Completed,Store Credit,4.99,5,745.62
ORD117599,CUST001291,2026-04-04,Mobile App,Completed,Gift Card,4.99,0,918.56
ORD122921,CUST005189,2024-05-31,In-Store,Completed,Debit Card,12.99,0,1914.48
ORD127484,CUST006063,2026-03-28,Online,Cancelled,Paypal,7.99,0,1185.0
ORD106546,CUST001069,2024-07-20,In-Store,Completed,Credit Card,7.99,0,186.28
ORD107532,CUST002588,2026-03-19,In-Store,Completed,Credit Card,4.99,0,4148.36
ORD106219,CUST004371,2023-07-27,Mobile App,Completed,Credit Card,0.0,0,1134.98
ORD123604,CUST003334,2026-03-23,Mobile App,Completed,Store Credit,5.99,0,2481.97
ORD125797,CUST000124,2023-02-08,In-Store,Completed,Gift Card,4.99,25,5299.02
ORD102109,CUST002670,2026-04-14,In-Store,Completed,Gift Card,0.0,0,308.82
ORD117309,CUST002060,2022-12-01,In-Store,Completed,Debit Card,4.99,0,659.28
ORD121985,CUST005199,2026-03-21,Online,Completed,Debit Card,0.0,0,1466.7
ORD105143,CUST005490,2025-12-03,Mobile App,Completed,Store Credit,0.0,20,887.14
ORD113116,CUST005912,2025-02-15,In-Store,Completed,Credit Card,0.0,0,1901.11
ORD101067,CUST001466,2025-07-10,In-Store,Returned,Store Credit,0.0,0,119.02
ORD101927,CUST000074,2026-04-23,Online,Pending,Store Credit,0.0,0,2575.26
ORD105452,CUST000552,2023-05-07,Online,Completed,Paypal,12.99,0,1895.7
ORD118448,CUST004089,2024-01-10,Online,Completed,Paypal,7.99,0,729.8
ORD120192,CUST000719,2023-12-31,Mobile App,Completed,Store Credit,0.0,0,803.14
ORD120267,CUST003417,2026-04-24,Mobile App,Completed,Store Credit,4.99,0,522.65
ORD100782,CUST003555,2024-05-17,Mobile App,Completed,Debit Card,0.0,0,521.36
ORD124766,CUST005050,2025-11-02,In-Store,Completed,Debit Card,5.99,0,821.54
ORD113276,CUST000774,2024-01-19,Online,Completed,Debit Card,0.0,5,4300.0
ORD102513,CUST003656,2026-05-09,Mobile App,Completed,Paypal,5.99,0,273.4
ORD107578,CUST000029,,Online,Completed,Gift Card,5.99,0,1365.69
ORD105833,CUST001620,2026-01-11,In-Store,Completed,Paypal,0.0,0,175.44
ORD108634,CUST000012,2025-06-03,In-Store,Completed,Store Credit,12.99,0,1476.71
ORD101602,CUST002782,2025-09-16,Mobile App,Completed,Debit Card,5.99,0,1340.8
ORD117461,CUST004782,2025-09-17,Online,Completed,Store Credit,12.99,10,192.26
ORD103023,CUST001882,2021-12-05,Mobile App,Pending,Gift Card,5.99,0,1175.56
ORD100852,CUST002587,2025-12-02,Mobile App,Completed,Store Credit,5.99,0,981.14
ORD127418,CUST000949,2023-12-20,Online,Completed,Gift Card,5.99,10,917.17
